from,to,weigth
fr_1820_gasoline_1_newspaper,fr_1880_gasoline_7_random,0.8943800926208496
fr_1820_gasoline_1_newspaper,fr_1880_gasoline_10_family,0.8608212471008301
fr_1820_gasoline_1_newspaper,fr_1920_gasoline_4_war,0.6906638145446777
fr_1820_gasoline_1_newspaper,fr_1880_gasoline_3_politics,0.6789789199829102
fr_1820_gasoline_1_newspaper,fr_1890_gasoline_2_politics,0.5833520889282227
fr_1820_gasoline_1_newspaper,fr_1850_gasoline_4_newspaper,0.5218348503112793
fr_1820_gasoline_1_newspaper,ger_1900_gasoline_0_sales,1.2649869918823242
fr_1820_gasoline_1_newspaper,ger_1910_gasoline_0_sales,1.2411184310913086
fr_1820_gasoline_1_newspaper,fr_1930_gasoline_1_war,0.46170616149902344
fr_1820_gasoline_1_newspaper,ger_1880_gasoline_8_random,1.2043685913085938
fr_1820_gasoline_1_newspaper,ger_1900_gasoline_3_religion,1.194486141204834
fr_1820_gasoline_1_newspaper,ger_1930_gasoline_2_sales,1.1534538269042969
fr_1820_gasoline_1_newspaper,fr_1890_gasoline_4_theatre,0.39296865463256836
fr_1820_gasoline_1_newspaper,fr_1870_gasoline_6_body,0.34859514236450195
fr_1820_gasoline_1_newspaper,ger_1910_gasoline_1_boats,1.078232765197754
fr_1820_gasoline_1_newspaper,ger_1880_gasoline_12_sales,1.036865234375
fr_1820_gasoline_1_newspaper,ger_1910_gasoline_3_war,1.0362277030944824
fr_1820_gasoline_1_newspaper,fr_1870_gasoline_7_literature,0.25222349166870117
fr_1820_gasoline_1_newspaper,ger_1910_gasoline_4_public_interest,1.0004019737243652
fr_1820_gasoline_1_newspaper,ger_1920_gasoline_0_politics,0.9128165245056152
fr_1820_gasoline_1_newspaper,ger_1920_gasoline_4_family,0.8557391166687012
fr_1820_gasoline_1_newspaper,ger_1880_gasoline_5_crime,0.8309378623962402
fr_1820_gasoline_1_newspaper,ger_1920_gasoline_3_sales,0.8290557861328125
fr_1820_gasoline_1_newspaper,fr_1890_gasoline_6_crime,0.062076568603515625
fr_1820_gasoline_1_newspaper,ger_1930_gasoline_6_random,0.7670450210571289
fr_1820_gasoline_1_newspaper,ger_1930_gasoline_4_economy,0.7248058319091797
fr_1820_gasoline_1_newspaper,ger_1900_gasoline_1_family,0.7198023796081543
fr_1820_gasoline_1_newspaper,ger_1930_gasoline_5_stock,0.7177848815917969
fr_1820_gasoline_1_newspaper,ger_1880_gasoline_1_family,0.6752328872680664
fr_1820_gasoline_1_newspaper,ger_1930_gasoline_0_international,0.6525874137878418
fr_1820_gasoline_1_newspaper,ger_1930_gasoline_1_airplanes,0.6502490043640137
fr_1820_gasoline_1_newspaper,ger_1880_gasoline_9_boats,0.6375689506530762
fr_1820_gasoline_1_newspaper,ger_1880_gasoline_3_hiring,0.5820002555847168
fr_1820_gasoline_1_newspaper,ger_1920_gasoline_1_companies,0.5808682441711426
fr_1820_gasoline_1_newspaper,ger_1930_gasoline_3_boats,0.5508112907409668
fr_1820_gasoline_1_newspaper,ger_1880_gasoline_11_taxes,0.5230512619018555
fr_1820_gasoline_1_newspaper,ger_1880_gasoline_7_race,0.43950653076171875
fr_1820_gasoline_1_newspaper,ger_1930_gasoline_9_boats,0.2455143928527832
fr_1820_gasoline_2_public_interest,fr_1880_gasoline_10_family,0.5808868408203125
fr_1820_gasoline_2_public_interest,fr_1880_gasoline_7_random,0.5322403907775879
fr_1820_gasoline_2_public_interest,fr_1850_gasoline_1_family,0.43250131607055664
fr_1820_gasoline_2_public_interest,fr_1890_gasoline_6_crime,0.1834726333618164
fr_1820_gasoline_2_public_interest,fr_1930_gasoline_0_family,0.1760697364807129
fr_1820_gasoline_2_public_interest,fr_1920_gasoline_9_body,0.15481901168823242
fr_1820_gasoline_2_public_interest,fr_1900_gasoline_1_politics,0.1435694694519043
fr_1820_gasoline_2_public_interest,fr_1850_gasoline_4_newspaper,0.06876325607299805
fr_1820_gasoline_2_public_interest,ger_1900_gasoline_3_religion,0.8043980598449707
fr_1820_gasoline_2_public_interest,fr_1910_gasoline_1_random,0.03270673751831055
fr_1820_gasoline_2_public_interest,ger_1900_gasoline_0_sales,0.7257175445556641
fr_1820_gasoline_2_public_interest,ger_1910_gasoline_0_sales,0.6917343139648438
fr_1820_gasoline_2_public_interest,ger_1880_gasoline_8_random,0.6653170585632324
fr_1820_gasoline_2_public_interest,ger_1910_gasoline_1_boats,0.6107048988342285
fr_1820_gasoline_2_public_interest,ger_1930_gasoline_2_sales,0.5951824188232422
fr_1820_gasoline_2_public_interest,ger_1910_gasoline_4_public_interest,0.5938534736633301
fr_1820_gasoline_2_public_interest,ger_1880_gasoline_12_sales,0.5841073989868164
fr_1820_gasoline_2_public_interest,ger_1910_gasoline_3_war,0.48065948486328125
fr_1820_gasoline_2_public_interest,ger_1880_gasoline_5_crime,0.4723644256591797
fr_1820_gasoline_2_public_interest,ger_1920_gasoline_4_family,0.4080195426940918
fr_1820_gasoline_2_public_interest,ger_1920_gasoline_0_politics,0.3493380546569824
fr_1820_gasoline_2_public_interest,ger_1880_gasoline_1_family,0.3243722915649414
fr_1820_gasoline_2_public_interest,ger_1930_gasoline_5_stock,0.32039880752563477
fr_1820_gasoline_2_public_interest,ger_1900_gasoline_1_family,0.30303430557250977
fr_1820_gasoline_2_public_interest,ger_1930_gasoline_4_economy,0.2994985580444336
fr_1820_gasoline_2_public_interest,ger_1930_gasoline_0_international,0.27109432220458984
fr_1820_gasoline_2_public_interest,ger_1880_gasoline_9_boats,0.2692866325378418
fr_1820_gasoline_2_public_interest,ger_1930_gasoline_6_random,0.2567625045776367
fr_1820_gasoline_2_public_interest,ger_1920_gasoline_3_sales,0.17965173721313477
fr_1820_gasoline_2_public_interest,ger_1920_gasoline_1_companies,0.17732524871826172
fr_1820_gasoline_2_public_interest,ger_1930_gasoline_1_airplanes,0.09530878067016602
fr_1820_gasoline_2_public_interest,ger_1930_gasoline_3_boats,0.09223318099975586
fr_1820_gasoline_2_public_interest,ger_1880_gasoline_7_race,0.09117650985717773
fr_1820_gasoline_2_public_interest,ger_1880_gasoline_11_taxes,0.0720677375793457
fr_1820_gasoline_2_public_interest,ger_1880_gasoline_3_hiring,0.01265096664428711
fr_1820_gasoline_3_theatre,fr_1880_gasoline_0_theatre,1.1304502487182617
fr_1820_gasoline_3_theatre,fr_1890_gasoline_4_theatre,0.3810763359069824
fr_1820_gasoline_3_theatre,fr_1920_gasoline_0_theatre,0.17504453659057617
fr_1820_gasoline_3_theatre,ger_1910_gasoline_0_sales,0.2202296257019043
fr_1820_gasoline_3_theatre,ger_1930_gasoline_2_sales,0.19008970260620117
fr_1820_gasoline_3_theatre,ger_1900_gasoline_0_sales,0.15739727020263672
fr_1820_gasoline_3_theatre,ger_1900_gasoline_3_religion,0.15628910064697266
fr_1820_gasoline_3_theatre,ger_1880_gasoline_8_random,0.07010602951049805
fr_1820_gasoline_3_theatre,ger_1910_gasoline_1_boats,0.04174089431762695
fr_1820_gasoline_3_theatre,ger_1910_gasoline_4_public_interest,0.026059627532958984
fr_1820_gasoline_3_theatre,ger_1880_gasoline_12_sales,0.009593486785888672
fr_1820_gasoline_3_theatre,ger_1920_gasoline_0_politics,0.003173828125
fr_1820_gasoline_4_real_estate,fr_1870_gasoline_12_real_estate,0.06281518936157227
fr_1820_gasoline_4_real_estate,ger_1910_gasoline_1_boats,0.36547231674194336
fr_1820_gasoline_4_real_estate,ger_1900_gasoline_3_religion,0.3369426727294922
fr_1820_gasoline_4_real_estate,ger_1900_gasoline_0_sales,0.25974369049072266
fr_1820_gasoline_4_real_estate,ger_1910_gasoline_0_sales,0.1939406394958496
fr_1820_gasoline_4_real_estate,ger_1930_gasoline_2_sales,0.13806533813476562
fr_1820_gasoline_4_real_estate,ger_1910_gasoline_4_public_interest,0.10196447372436523
fr_1820_gasoline_4_real_estate,ger_1880_gasoline_5_crime,0.0847325325012207
fr_1820_gasoline_4_real_estate,ger_1910_gasoline_3_war,0.08306455612182617
fr_1820_gasoline_4_real_estate,ger_1880_gasoline_12_sales,0.07751798629760742
fr_1820_gasoline_4_real_estate,ger_1880_gasoline_8_random,0.07365942001342773
fr_1820_gasoline_4_real_estate,ger_1920_gasoline_0_politics,0.0521397590637207
fr_1820_gasoline_4_real_estate,ger_1920_gasoline_4_family,0.03795003890991211
fr_1820_gasoline_5_family,fr_1930_gasoline_0_family,1.0842461585998535
fr_1820_gasoline_5_family,fr_1920_gasoline_9_body,0.6864933967590332
fr_1820_gasoline_5_family,fr_1850_gasoline_1_family,0.6824345588684082
fr_1820_gasoline_5_family,fr_1880_gasoline_10_family,0.6173782348632812
fr_1820_gasoline_5_family,fr_1910_gasoline_1_random,0.3907623291015625
fr_1820_gasoline_5_family,ger_1900_gasoline_3_religion,0.6240696907043457
fr_1820_gasoline_5_family,ger_1880_gasoline_8_random,0.5644292831420898
fr_1820_gasoline_5_family,ger_1910_gasoline_4_public_interest,0.4581480026245117
fr_1820_gasoline_5_family,ger_1910_gasoline_3_war,0.3856782913208008
fr_1820_gasoline_5_family,ger_1900_gasoline_0_sales,0.33569955825805664
fr_1820_gasoline_5_family,ger_1910_gasoline_0_sales,0.30434274673461914
fr_1820_gasoline_5_family,ger_1920_gasoline_0_politics,0.25044775009155273
fr_1820_gasoline_5_family,ger_1910_gasoline_1_boats,0.23272037506103516
fr_1820_gasoline_5_family,ger_1880_gasoline_5_crime,0.2057962417602539
fr_1820_gasoline_5_family,ger_1930_gasoline_2_sales,0.19598865509033203
fr_1820_gasoline_5_family,ger_1930_gasoline_5_stock,0.1870288848876953
fr_1820_gasoline_5_family,ger_1880_gasoline_12_sales,0.17769289016723633
fr_1820_gasoline_5_family,ger_1920_gasoline_4_family,0.08856487274169922
fr_1820_gasoline_5_family,ger_1930_gasoline_0_international,0.059638023376464844
fr_1820_gasoline_5_family,ger_1900_gasoline_1_family,0.04527616500854492
fr_1820_gasoline_5_family,ger_1880_gasoline_1_family,0.04012870788574219
fr_1820_gasoline_5_family,ger_1880_gasoline_9_boats,0.034954071044921875
fr_1820_gasoline_5_family,ger_1880_gasoline_11_taxes,0.01075887680053711
fr_1820_gasoline_6_politics,fr_1870_gasoline_4_politics,0.6017022132873535
fr_1820_gasoline_6_politics,ger_1910_gasoline_1_boats,0.3740391731262207
fr_1820_gasoline_6_politics,ger_1900_gasoline_3_religion,0.3513674736022949
fr_1820_gasoline_6_politics,ger_1910_gasoline_4_public_interest,0.3070073127746582
fr_1820_gasoline_6_politics,ger_1880_gasoline_8_random,0.3049659729003906
fr_1820_gasoline_6_politics,ger_1900_gasoline_0_sales,0.2818737030029297
fr_1820_gasoline_6_politics,ger_1930_gasoline_2_sales,0.28003454208374023
fr_1820_gasoline_6_politics,ger_1910_gasoline_0_sales,0.27924156188964844
fr_1820_gasoline_6_politics,ger_1910_gasoline_3_war,0.22929716110229492
fr_1820_gasoline_6_politics,ger_1880_gasoline_9_boats,0.21384096145629883
fr_1820_gasoline_6_politics,ger_1880_gasoline_5_crime,0.20396947860717773
fr_1820_gasoline_6_politics,ger_1920_gasoline_0_politics,0.1770939826965332
fr_1820_gasoline_6_politics,ger_1900_gasoline_1_family,0.15318012237548828
fr_1820_gasoline_6_politics,ger_1880_gasoline_12_sales,0.14443063735961914
fr_1820_gasoline_6_politics,ger_1920_gasoline_4_family,0.10825729370117188
fr_1820_gasoline_6_politics,ger_1930_gasoline_0_international,0.06146526336669922
fr_1820_gasoline_6_politics,ger_1880_gasoline_1_family,0.04536151885986328
fr_1820_gasoline_6_politics,ger_1930_gasoline_5_stock,0.010744571685791016
fr_1820_gasoline_6_politics,ger_1930_gasoline_6_random,0.0018315315246582031
fr_1820_gasoline_7_literature,fr_1880_gasoline_10_family,0.36338043212890625
fr_1820_gasoline_7_literature,fr_1850_gasoline_1_family,0.33407163619995117
fr_1820_gasoline_7_literature,fr_1910_gasoline_1_random,0.24840593338012695
fr_1820_gasoline_7_literature,fr_1920_gasoline_9_body,0.11622905731201172
fr_1820_gasoline_7_literature,fr_1930_gasoline_0_family,0.11481571197509766
fr_1820_gasoline_7_literature,fr_1930_gasoline_1_war,0.00038623809814453125
fr_1820_gasoline_7_literature,ger_1880_gasoline_8_random,0.7112135887145996
fr_1820_gasoline_7_literature,ger_1900_gasoline_3_religion,0.7110071182250977
fr_1820_gasoline_7_literature,ger_1910_gasoline_4_public_interest,0.5755929946899414
fr_1820_gasoline_7_literature,ger_1910_gasoline_1_boats,0.5422267913818359
fr_1820_gasoline_7_literature,ger_1900_gasoline_0_sales,0.5139002799987793
fr_1820_gasoline_7_literature,ger_1910_gasoline_0_sales,0.4999237060546875
fr_1820_gasoline_7_literature,ger_1880_gasoline_5_crime,0.45989465713500977
fr_1820_gasoline_7_literature,ger_1930_gasoline_2_sales,0.448636531829834
fr_1820_gasoline_7_literature,ger_1920_gasoline_4_family,0.42676353454589844
fr_1820_gasoline_7_literature,ger_1910_gasoline_3_war,0.3958430290222168
fr_1820_gasoline_7_literature,ger_1930_gasoline_5_stock,0.37537527084350586
fr_1820_gasoline_7_literature,ger_1880_gasoline_12_sales,0.3535294532775879
fr_1820_gasoline_7_literature,ger_1930_gasoline_6_random,0.3501548767089844
fr_1820_gasoline_7_literature,ger_1880_gasoline_9_boats,0.27942943572998047
fr_1820_gasoline_7_literature,ger_1900_gasoline_1_family,0.27710485458374023
fr_1820_gasoline_7_literature,ger_1920_gasoline_0_politics,0.2617149353027344
fr_1820_gasoline_7_literature,ger_1920_gasoline_1_companies,0.2204885482788086
fr_1820_gasoline_7_literature,ger_1880_gasoline_1_family,0.1901998519897461
fr_1820_gasoline_7_literature,ger_1930_gasoline_0_international,0.14682435989379883
fr_1820_gasoline_7_literature,ger_1930_gasoline_1_airplanes,0.05283641815185547
fr_1820_gasoline_7_literature,ger_1930_gasoline_4_economy,0.03006744384765625
fr_1820_gasoline_7_literature,ger_1930_gasoline_3_boats,0.03002786636352539
fr_1820_gasoline_7_literature,ger_1920_gasoline_3_sales,0.028564929962158203
fr_1820_gasoline_8_medicine,fr_1850_gasoline_1_family,0.3114767074584961
fr_1820_gasoline_8_medicine,fr_1920_gasoline_9_body,0.17438507080078125
fr_1820_gasoline_8_medicine,fr_1930_gasoline_0_family,0.16046571731567383
fr_1820_gasoline_8_medicine,ger_1910_gasoline_1_boats,0.8433375358581543
fr_1820_gasoline_8_medicine,ger_1900_gasoline_3_religion,0.8157553672790527
fr_1820_gasoline_8_medicine,ger_1910_gasoline_3_war,0.6929168701171875
fr_1820_gasoline_8_medicine,ger_1910_gasoline_4_public_interest,0.6821384429931641
fr_1820_gasoline_8_medicine,ger_1920_gasoline_4_family,0.6803112030029297
fr_1820_gasoline_8_medicine,ger_1920_gasoline_0_politics,0.657496452331543
fr_1820_gasoline_8_medicine,ger_1880_gasoline_8_random,0.6346530914306641
fr_1820_gasoline_8_medicine,ger_1880_gasoline_5_crime,0.5784106254577637
fr_1820_gasoline_8_medicine,ger_1930_gasoline_0_international,0.5603065490722656
fr_1820_gasoline_8_medicine,ger_1930_gasoline_4_economy,0.4784679412841797
fr_1820_gasoline_8_medicine,ger_1930_gasoline_2_sales,0.47170305252075195
fr_1820_gasoline_8_medicine,ger_1900_gasoline_0_sales,0.4703655242919922
fr_1820_gasoline_8_medicine,ger_1910_gasoline_0_sales,0.46823644638061523
fr_1820_gasoline_8_medicine,ger_1880_gasoline_1_family,0.4559483528137207
fr_1820_gasoline_8_medicine,ger_1930_gasoline_5_stock,0.4528532028198242
fr_1820_gasoline_8_medicine,ger_1900_gasoline_1_family,0.4463372230529785
fr_1820_gasoline_8_medicine,ger_1930_gasoline_6_random,0.4095635414123535
fr_1820_gasoline_8_medicine,ger_1880_gasoline_9_boats,0.3994426727294922
fr_1820_gasoline_8_medicine,ger_1930_gasoline_1_airplanes,0.39127016067504883
fr_1820_gasoline_8_medicine,ger_1920_gasoline_1_companies,0.38892316818237305
fr_1820_gasoline_8_medicine,ger_1880_gasoline_12_sales,0.2759742736816406
fr_1820_gasoline_8_medicine,ger_1930_gasoline_3_boats,0.23373842239379883
fr_1820_gasoline_8_medicine,ger_1880_gasoline_7_race,0.22431135177612305
fr_1820_gasoline_8_medicine,ger_1880_gasoline_3_hiring,0.1616077423095703
fr_1820_gasoline_8_medicine,ger_1930_gasoline_9_boats,0.10281181335449219
fr_1820_gasoline_8_medicine,ger_1920_gasoline_3_sales,0.08757543563842773
fr_1820_gasoline_8_medicine,ger_1880_gasoline_11_taxes,0.056093692779541016
fr_1820_gasoline_9_literature,fr_1890_gasoline_2_politics,0.8669214248657227
fr_1820_gasoline_9_literature,fr_1920_gasoline_4_war,0.850428581237793
fr_1820_gasoline_9_literature,fr_1850_gasoline_1_family,0.21226978302001953
fr_1820_gasoline_9_literature,fr_1880_gasoline_3_politics,0.1843109130859375
fr_1820_gasoline_9_literature,fr_1920_gasoline_9_body,0.1841425895690918
fr_1820_gasoline_9_literature,fr_1930_gasoline_0_family,0.016098499298095703
fr_1820_gasoline_9_literature,ger_1900_gasoline_3_religion,0.5173220634460449
fr_1820_gasoline_9_literature,ger_1900_gasoline_0_sales,0.4769916534423828
fr_1820_gasoline_9_literature,ger_1910_gasoline_0_sales,0.41435813903808594
fr_1820_gasoline_9_literature,ger_1880_gasoline_8_random,0.38826417922973633
fr_1820_gasoline_9_literature,ger_1910_gasoline_4_public_interest,0.3777780532836914
fr_1820_gasoline_9_literature,ger_1930_gasoline_2_sales,0.34018898010253906
fr_1820_gasoline_9_literature,ger_1910_gasoline_1_boats,0.29715394973754883
fr_1820_gasoline_9_literature,ger_1920_gasoline_4_family,0.25467681884765625
fr_1820_gasoline_9_literature,ger_1910_gasoline_3_war,0.2505354881286621
fr_1820_gasoline_9_literature,ger_1880_gasoline_12_sales,0.24933624267578125
fr_1820_gasoline_9_literature,ger_1880_gasoline_5_crime,0.2491445541381836
fr_1820_gasoline_9_literature,ger_1920_gasoline_0_politics,0.16236639022827148
fr_1820_gasoline_9_literature,ger_1930_gasoline_6_random,0.11771202087402344
fr_1820_gasoline_9_literature,ger_1880_gasoline_1_family,0.08568716049194336
fr_1820_gasoline_9_literature,ger_1880_gasoline_9_boats,0.08343029022216797
fr_1820_gasoline_9_literature,ger_1920_gasoline_3_sales,0.08060359954833984
fr_1820_gasoline_9_literature,ger_1930_gasoline_1_airplanes,0.029170989990234375
fr_1820_gasoline_9_literature,ger_1900_gasoline_1_family,0.027945518493652344
fr_1820_gasoline_10_theatre,fr_1930_gasoline_5_theatre,0.017914295196533203
fr_1820_gasoline_10_theatre,ger_1910_gasoline_3_war,0.08069705963134766
fr_1820_gasoline_10_theatre,ger_1920_gasoline_0_politics,0.03316497802734375
fr_1820_gasoline_10_theatre,ger_1880_gasoline_5_crime,0.012887001037597656
fr_1820_gasoline_10_theatre,ger_1900_gasoline_3_religion,0.0057849884033203125
fr_1820_gasoline_10_theatre,ger_1930_gasoline_0_international,0.0019283294677734375
ger_1880_gasoline_1_family,ger_1920_gasoline_4_family,1.9630303382873535
ger_1880_gasoline_1_family,ger_1910_gasoline_4_public_interest,1.5213570594787598
ger_1880_gasoline_1_family,ger_1900_gasoline_3_religion,1.277193546295166
ger_1880_gasoline_1_family,ger_1880_gasoline_8_random,1.242349624633789
ger_1880_gasoline_1_family,ger_1900_gasoline_1_family,1.0990490913391113
ger_1880_gasoline_1_family,ger_1910_gasoline_3_war,1.0432462692260742
ger_1880_gasoline_1_family,ger_1880_gasoline_5_crime,0.9914937019348145
ger_1880_gasoline_1_family,ger_1920_gasoline_0_politics,0.9839367866516113
ger_1880_gasoline_1_family,fr_1850_gasoline_1_family,1.6654043197631836
ger_1880_gasoline_1_family,ger_1910_gasoline_1_boats,0.8690352439880371
ger_1880_gasoline_1_family,ger_1900_gasoline_0_sales,0.8415451049804688
ger_1880_gasoline_1_family,ger_1930_gasoline_0_international,0.8346834182739258
ger_1880_gasoline_1_family,ger_1930_gasoline_5_stock,0.8106632232666016
ger_1880_gasoline_1_family,fr_1920_gasoline_9_body,1.5398550033569336
ger_1880_gasoline_1_family,fr_1930_gasoline_0_family,1.4777183532714844
ger_1880_gasoline_1_family,ger_1930_gasoline_2_sales,0.7144427299499512
ger_1880_gasoline_1_family,ger_1910_gasoline_0_sales,0.7128877639770508
ger_1880_gasoline_1_family,ger_1880_gasoline_7_race,0.6979279518127441
ger_1880_gasoline_1_family,ger_1880_gasoline_12_sales,0.5770053863525391
ger_1880_gasoline_1_family,fr_1910_gasoline_1_random,1.3070192337036133
ger_1880_gasoline_1_family,ger_1930_gasoline_4_economy,0.5424432754516602
ger_1880_gasoline_1_family,ger_1930_gasoline_1_airplanes,0.534304141998291
ger_1880_gasoline_1_family,fr_1900_gasoline_1_politics,1.2428383827209473
ger_1880_gasoline_1_family,ger_1930_gasoline_3_boats,0.4918994903564453
ger_1880_gasoline_1_family,ger_1920_gasoline_1_companies,0.48604297637939453
ger_1880_gasoline_1_family,fr_1880_gasoline_10_family,1.2116527557373047
ger_1880_gasoline_1_family,ger_1930_gasoline_6_random,0.45884275436401367
ger_1880_gasoline_1_family,ger_1880_gasoline_9_boats,0.45845890045166016
ger_1880_gasoline_1_family,ger_1920_gasoline_3_sales,0.3130912780761719
ger_1880_gasoline_1_family,ger_1880_gasoline_11_taxes,0.204437255859375
ger_1880_gasoline_1_family,fr_1920_gasoline_4_war,0.92425537109375
ger_1880_gasoline_1_family,ger_1880_gasoline_3_hiring,0.13179302215576172
ger_1880_gasoline_1_family,fr_1930_gasoline_1_war,0.8654394149780273
ger_1880_gasoline_1_family,fr_1880_gasoline_3_politics,0.8617429733276367
ger_1880_gasoline_1_family,fr_1890_gasoline_2_politics,0.7766609191894531
ger_1880_gasoline_1_family,fr_1870_gasoline_1_stores,0.7221202850341797
ger_1880_gasoline_1_family,fr_1880_gasoline_7_random,0.6904144287109375
ger_1880_gasoline_1_family,fr_1820_gasoline_1_newspaper,0.6752328872680664
ger_1880_gasoline_1_family,fr_1890_gasoline_6_crime,0.632420539855957
ger_1880_gasoline_1_family,fr_1890_gasoline_4_theatre,0.5975475311279297
ger_1880_gasoline_1_family,fr_1850_gasoline_4_newspaper,0.5690679550170898
ger_1880_gasoline_1_family,fr_1870_gasoline_6_body,0.5615754127502441
ger_1880_gasoline_1_family,fr_1910_gasoline_3_politics,0.5142011642456055
ger_1880_gasoline_1_family,fr_1820_gasoline_8_medicine,0.4559483528137207
ger_1880_gasoline_1_family,fr_1880_gasoline_9_religion,0.44130849838256836
ger_1880_gasoline_1_family,fr_1870_gasoline_5_war,0.4128227233886719
ger_1880_gasoline_1_family,fr_1870_gasoline_11_crime,0.3933892250061035
ger_1880_gasoline_1_family,fr_1820_gasoline_0_politics,0.34925222396850586
ger_1880_gasoline_1_family,fr_1820_gasoline_2_public_interest,0.3243722915649414
ger_1880_gasoline_1_family,fr_1880_gasoline_4_production,0.3019680976867676
ger_1880_gasoline_1_family,fr_1870_gasoline_7_literature,0.2315354347229004
ger_1880_gasoline_1_family,fr_1870_gasoline_8_theatre,0.19960355758666992
ger_1880_gasoline_1_family,fr_1820_gasoline_7_literature,0.1901998519897461
ger_1880_gasoline_1_family,fr_1920_gasoline_8_politics,0.17603063583374023
ger_1880_gasoline_1_family,fr_1880_gasoline_5_crime,0.16581296920776367
ger_1880_gasoline_1_family,fr_1870_gasoline_9_military,0.15657997131347656
ger_1880_gasoline_1_family,fr_1820_gasoline_9_literature,0.08568716049194336
ger_1880_gasoline_1_family,fr_1820_gasoline_6_politics,0.04536151885986328
ger_1880_gasoline_1_family,fr_1820_gasoline_5_family,0.04012870788574219
ger_1880_gasoline_1_family,fr_1880_gasoline_11_real_estate,0.024485111236572266
ger_1880_gasoline_1_family,fr_1870_gasoline_10_crime,0.017943382263183594
ger_1880_gasoline_3_hiring,ger_1920_gasoline_3_sales,1.7053799629211426
ger_1880_gasoline_3_hiring,ger_1910_gasoline_0_sales,1.683845043182373
ger_1880_gasoline_3_hiring,ger_1930_gasoline_2_sales,1.672658920288086
